book,lang,source_order,page_n,facs,line_id,source_div_n,source_xml_id,printed_primary,printed_alternate,heading_label,source_heading_text,generated_n,generated_label,generated_source_label,visible_chapter_title,paired_generated_n,issue_codes,image_url,canonical_n,display_label,source_label_policy,decision_note
4,la,1636,664,page_images/page-0698.png,,,,CLXX,CLXXIII,De Thymeleaea.,Cap. CLXX. (CLXXIII.) [De Thymeleaea.] Thy-,4.170,De Thymeleaea,Cap. CLXX. (CLXXIII.) [De Thymeleaea.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0698.jp2/full/1200,/0/default.jpg",,,,
4,grc,722,665,page_images/page-0699.png,,175,spr-ch-4.175,ραα,,,Κεφ. ραα΄.,4.102,Περὶ Ἀκτῆς,Κεφ. ραα΄. (ροδ΄.) [Περὶ Ἀκτῆς.],Κεφ. ραα΄.,4.102,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0699.jp2/full/1200,/0/default.jpg",,,,
4,la,1637,665,page_images/page-0699.png,spr-lb-4-0699-18,,,CLXXI,CLXXIV,De Sambuco.,Cap. CLXXI. (CLXXIV.) [De Sambuco.] Sambu-,4.171,De Sambuco,Cap. CLXXI. (CLXXIV.) [De Sambuco.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0699.jp2/full/1200,/0/default.jpg",,,,
4,grc,723,666,page_images/page-0700.png,,176,spr-ch-4.176,ροβ,,,Κεφ. ροβ΄.,4.176,Περὶ Ἐπιθύμου,Κεφ. ροβ΄.,Κεφ. ροβ΄.,4.176,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0700.jp2/full/1200,/0/default.jpg",,,,
4,la,1638,666,page_images/page-0700.png,,,,CLXXII,CLXXV,Cap. CLXXII. (CLXXV.) De Chamaeacte seu Ebulo.,[Cap. CLXXII. (CLXXV.) De Chamaeacte seu Ebulo.],4.172,(CLXXV.) De Chamaeacte seu Ebulo,[Cap. CLXXII. (CLXXV.) De Chamaeacte seu Ebulo.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0700.jp2/full/1200,/0/default.jpg",,,,
4,grc,724,667,page_images/page-0701.png,,177,spr-ch-4.177,ρογ,,,Κεφ. ρογ΄.,4.173,Περὶ Πυκνοκόμου,Κεφ. ρογ΄. (ροϛ΄.) [Περὶ Πυκνοκόμου.],Κεφ. ρογ΄.,4.173,BACKWARD_JUMP;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0701.jp2/full/1200,/0/default.jpg",,,,
4,la,1639,667,page_images/page-0701.png,,,,CLXXIII,CLXXVI,De Pycnocomo.,Cap. CLXXIII. (CLXXVI.) [De Pycnocomo.] Py-,4.173,De Pycnocomo,Cap. CLXXIII. (CLXXVI.) [De Pycnocomo.],,4.173,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0701.jp2/full/1200,/0/default.jpg",,,,
4,grc,725,668,page_images/page-0702.png,,178,spr-ch-4.178,ροδ,,,Κεφ. ροδ΄.,4.174,Περὶ Ἀπίου,Κεφ. ροδ΄. (ροζ΄.) [Περὶ Ἀπίου.],Κεφ. ροδ΄.,4.174,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0702.jp2/full/1200,/0/default.jpg",,,,
4,la,1640,668,page_images/page-0702.png,spr-lb-4-0702-11,,,CLXXIV,CLXXVII,De Apio.,"Cap. CLXXIV. (CLXXVII.) [De Apio.] Apios,",4.174,De Apio,Cap. CLXXIV. (CLXXVII.) [De Apio.],,4.174,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0702.jp2/full/1200,/0/default.jpg",,,,
4,grc,726,669,page_images/page-0703.png,,179,spr-ch-4.179,ροε,,,Κεφ. ροε΄.,4.175,Περὶ Κολοκυνθίδος,Κεφ. ροε΄. (ροη΄.) [Περὶ Κολοκυνθίδος.],Κεφ. ροε΄.,4.175,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0703.jp2/full/1200,/0/default.jpg",,,,
4,la,1641,669,page_images/page-0703.png,spr-lb-4-0703-10,,,CLXXV,CLXXVIII,De Colocynthide.,Cap. CLXXV. (CLXXVIII.) [De Colocynthide.],4.175,De Colocynthide,Cap. CLXXV. (CLXXVIII.) [De Colocynthide.],,4.175,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0703.jp2/full/1200,/0/default.jpg",,,,
4,grc,727,670,page_images/page-0704.png,,180,spr-ch-4.180,ρος,,,Κεφ. ρος΄.,4.176,Περὶ Ἐπιθύμου,Κεφ. ρος΄. (ροθ΄.) [Περὶ Ἐπιθύμου.],Κεφ. ρος΄.,4.176,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0704.jp2/full/1200,/0/default.jpg",,,,
4,la,1642,670,page_images/page-0704.png,spr-lb-4-0704-16,,,CLXXVI,CLXXIX,De Epithymo.,Cap. CLXXVI. (CLXXIX.) [De Epithymo.] Epi-,4.176,De Epithymo,Cap. CLXXVI. (CLXXIX.) [De Epithymo.],,4.176,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0704.jp2/full/1200,/0/default.jpg",,,,
4,grc,728,671,page_images/page-0705.png,,181,spr-ch-4.181,ροζ,,,Κεφ. ροζ΄.,4.177,Περὶ Ἀλύπου,Κεφ. ροζ΄. (ρπ΄.) [Περὶ Ἀλύπου.],Κεφ. ροζ΄.,4.177,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0705.jp2/full/1200,/0/default.jpg",,,,
4,la,1643,671,page_images/page-0705.png,,,,CLXXVII,CLXXX,De Alypo.,Cap. CLXXVII. (CLXXX.) [De Alypo.] Alypum,4.177,De Alypo,Cap. CLXXVII. (CLXXX.) [De Alypo.],,4.177,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0705.jp2/full/1200,/0/default.jpg",,,,
4,grc,729,672,page_images/page-0706.png,spr-lb-4-0706-01,182,spr-ch-4.182,ροη,,,Κεφ. ροη΄.,4.178,Περὶ Ἐμπέτρου,Κεφ. ροη΄. (ρπα΄.) [Περὶ Ἐμπέτρου.],Κεφ. ροη΄.,4.178,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0706.jp2/full/1200,/0/default.jpg",,,,
4,grc,730,672,page_images/page-0706.png,,183,spr-ch-4.183,ροθ,,,Κεφ. ροθ΄.,4.179,Περὶ Κληματίτιδος,Κεφ. ροθ΄. (ρπβ΄.) [Περὶ Κληματίτιδος.],Κεφ. ροθ΄.,4.179,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0706.jp2/full/1200,/0/default.jpg",,,,
4,grc,731,672,page_images/page-0706.png,,184,spr-ch-4.184,ροι,,,Κεφ. ροι΄.,4.180,Περὶ Ἀμπέλου ἀγρίας,Κεφ. ροι΄. (ρπγ΄.) [Περὶ Ἀμπέλου ἀγρίας.],Κεφ. ροι΄.,4.180,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0706.jp2/full/1200,/0/default.jpg",,,,
4,la,1644,672,page_images/page-0706.png,,,,CLXXVIII,CLXXXI,De Empetro.,Cap. CLXXVIII. (CLXXXI.) [De Empetro.] Em-,4.178,De Empetro,Cap. CLXXVIII. (CLXXXI.) [De Empetro.],,4.178,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0706.jp2/full/1200,/0/default.jpg",,,,
4,la,1645,672,page_images/page-0706.png,,,,CLXXIX,CLXXXII,De Clematitide.,Cap. CLXXIX. (CLXXXII.) [De Clematitide.],4.179,De Clematitide,Cap. CLXXIX. (CLXXXII.) [De Clematitide.],,4.179,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0706.jp2/full/1200,/0/default.jpg",,,,
4,la,1646,672,page_images/page-0706.png,spr-lb-4-0706-14,,,CLXXX,CLXXXIII,De Vite sylvestri.,Cap. CLXXX. (CLXXXIII.) [De Vite sylvestri.],4.180,De Vite sylvestri,Cap. CLXXX. (CLXXXIII.) [De Vite sylvestri.],,4.180,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0706.jp2/full/1200,/0/default.jpg",,,,
4,grc,732,673,page_images/page-0707.png,,185,spr-ch-4.185,ρπα,,,Κεφ. ρπα΄.,4.181,Περὶ Ἀμπέλου λευκῆς,Κεφ. ρπα΄. (ρπδ΄.) [Περὶ Ἀμπέλου λευκῆς.],Κεφ. ρπα΄.,4.181,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0707.jp2/full/1200,/0/default.jpg",,,,
4,la,1647,673,page_images/page-0707.png,spr-lb-4-0707-11,,,CLXXXI,CLXXXIV,De Vite alba.,Cap. CLXXXI. (CLXXXIV.) [De Vite alba.] Vi-,4.181,De Vite alba,Cap. CLXXXI. (CLXXXIV.) [De Vite alba.],,4.181,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0707.jp2/full/1200,/0/default.jpg",,,,
4,grc,733,676,page_images/page-0710.png,spr-lb-4-0710-01,186,spr-ch-4.186,ρπβ,,,Κεφ. ρπβ΄.,4.182,Περὶ Ἀμπέλου μελαίνης,Κεφ. ρπβ΄. (ρπε΄.) [Περὶ Ἀμπέλου μελαίνης.],Κεφ. ρπβ΄.,4.182,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0710.jp2/full/1200,/0/default.jpg",,,,
4,grc,734,676,page_images/page-0710.png,,187,spr-ch-4.187,ρπγ,,,Κεφ. ρπγ΄.,4.183,Περὶ Πτερίδος,Κεφ. ρπγ΄. (ρπϛ΄.) [Περὶ Πτερίδος.],Κεφ. ρπγ΄.,4.183,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0710.jp2/full/1200,/0/default.jpg",,,,
4,la,1648,676,page_images/page-0710.png,,,,CLXXXII,CLXXXV,De Vite nigra.,Cap. CLXXXII. (CLXXXV.) [De Vite nigra.] Vi-,4.182,De Vite nigra,Cap. CLXXXII. (CLXXXV.) [De Vite nigra.],,4.182,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0710.jp2/full/1200,/0/default.jpg",,,,
4,la,1649,676,page_images/page-0710.png,,,,CLXXXIII,CLXXXVI,De Filice.,"Cap. CLXXXIII. (CLXXXVI.) [De Filice.] Filix,",4.183,De Filice,Cap. CLXXXIII. (CLXXXVI.) [De Filice.],,4.183,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0710.jp2/full/1200,/0/default.jpg",,,,
4,grc,735,678,page_images/page-0712.png,,188,spr-ch-4.188,ρπδ,,,Κεφ. ρπδ΄.,4.184,Περὶ Θηλυπτερίδος,Κεφ. ρπδ΄. (ρπζ΄.) [Περὶ Θηλυπτερίδος.],Κεφ. ρπδ΄.,4.184,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0712.jp2/full/1200,/0/default.jpg",,,,
4,la,1650,678,page_images/page-0712.png,,,,CLXXXIV,CLXXXVII,De Thelypteride.,Cap. CLXXXIV. (CLXXXVII.) [De Thelypteride.],4.184,De Thelypteride,Cap. CLXXXIV. (CLXXXVII.) [De Thelypteride.],,4.184,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0712.jp2/full/1200,/0/default.jpg",,,,
4,grc,736,679,page_images/page-0713.png,,189,spr-ch-4.189,ρπε,,,Κεφ. ρπε΄.,4.185,Περὶ Πολυποδίου,Κεφ. ρπε΄. (ρπη΄.) [Περὶ Πολυποδίου.],Κεφ. ρπε΄.,4.185,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0713.jp2/full/1200,/0/default.jpg",,,,
4,la,1651,679,page_images/page-0713.png,,,,CLXXXV,CLXXXVIII,De Polypodio.,Cap. CLXXXV. (CLXXXVIII.) [De Polypodio.],4.185,De Polypodio,Cap. CLXXXV. (CLXXXVIII.) [De Polypodio.],,4.185,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0713.jp2/full/1200,/0/default.jpg",,,,
4,grc,737,680,page_images/page-0714.png,,190,spr-ch-4.190,ρπϛ,,,Κεφ. ρπϛ΄.,4.186,Περὶ Δρυοπτερίδος,Κεφ. ρπϛ΄. (ρπθ΄.) [Περὶ Δρυοπτερίδος.],Κεφ. ρπϛ΄.,4.186,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0714.jp2/full/1200,/0/default.jpg",,,,
4,grc,738,680,page_images/page-0714.png,,191,spr-ch-4.191,ρπζ,,,Κεφ. ρπζ΄.,4.187,Περὶ Κνίκου,Κεφ. ρπζ΄. (ρϟ΄.) [Περὶ Κνίκου.],Κεφ. ρπζ΄.,4.187,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0714.jp2/full/1200,/0/default.jpg",,,,
4,la,1652,680,page_images/page-0714.png,,,,CLXXXVI,CLXXXIX,De Dryopteride.,Cap. CLXXXVI. (CLXXXIX.) [De Dryopteride.],4.186,De Dryopteride,Cap. CLXXXVI. (CLXXXIX.) [De Dryopteride.],,4.186,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0714.jp2/full/1200,/0/default.jpg",,,,
4,la,1653,680,page_images/page-0714.png,spr-lb-4-0714-12,,,CLXXXVII,CXC,De Carthamo.,Cap. CLXXXVII. (CXC.) [De Carthamo.] Cartha-,4.187,De Carthamo,Cap. CLXXXVII. (CXC.) [De Carthamo.],,4.187,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0714.jp2/full/1200,/0/default.jpg",,,,
4,grc,739,682,page_images/page-0716.png,spr-lb-4-0716-01,192,spr-ch-4.192,ρπη,,,Κεφ. ρπη΄.,4.188,Περὶ Λινοζώστεως,Κεφ. ρπη΄. (ρϟα΄.) [Περὶ Λινοζώστεως.],Κεφ. ρπη΄.,4.188,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0716.jp2/full/1200,/0/default.jpg",,,,
4,grc,740,682,page_images/page-0716.png,,193,spr-ch-4.193,ρπθ,,,Κεφ. ρπθ΄.,4.189,Περὶ Κυνοκράμβης,Κεφ. ρπθ΄. (ρϟβ΄.) [Περὶ Κυνοκράμβης.],Κεφ. ρπθ΄.,4.189,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0716.jp2/full/1200,/0/default.jpg",,,,
4,la,1654,682,page_images/page-0716.png,,,,CLXXXVIII,CXCI,De Mercuriali.,Cap. CLXXXVIII. (CXCI.) [De Mercuriali.] Mer-,4.188,De Mercuriali,Cap. CLXXXVIII. (CXCI.) [De Mercuriali.],,4.188,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0716.jp2/full/1200,/0/default.jpg",,,,
4,la,1655,682,page_images/page-0716.png,spr-lb-4-0716-17,,,CLXXXIX,CXCII,De Cynocrambe.,Cap. CLXXXIX. (CXCII.) [De Cynocrambe.] Cy-,4.189,De Cynocrambe,Cap. CLXXXIX. (CXCII.) [De Cynocrambe.],,4.189,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0716.jp2/full/1200,/0/default.jpg",,,,
4,grc,741,683,page_images/page-0717.png,,194,spr-ch-4.194,ρϟ,,,Κεφ. ρϟ΄.,4.190,Περὶ Ἡλιοτροπίου τοῦ μεγάλου,Κεφ. ρϟ΄. (ρϟγ΄.) [Περὶ Ἡλιοτροπίου τοῦ μεγάλου.],Κεφ. ρϟ΄.,4.190,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0717.jp2/full/1200,/0/default.jpg",,,,
4,la,1656,683,page_images/page-0717.png,,,,CXC,CXCIII,De Heliotropio magno.,Cap. CXC. (CXCIII.) [De Heliotropio magno.],4.190,De Heliotropio magno,Cap. CXC. (CXCIII.) [De Heliotropio magno.],,4.190,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0717.jp2/full/1200,/0/default.jpg",,,,
4,grc,742,684,page_images/page-0718.png,,195,spr-ch-4.195,ρϟα,,,Κεφ. ρϟα΄.,4.191,Περὶ Ἡλιοτροπίου τοῦ μικροῦ,Κεφ. ρϟα΄. (ρϟδ΄.) [Περὶ Ἡλιοτροπίου τοῦ μικροῦ.],Κεφ. ρϟα΄.,4.191,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0718.jp2/full/1200,/0/default.jpg",,,,
4,la,1657,684,page_images/page-0718.png,spr-lb-4-0718-12,,,CXCI,CXCIV,De Heliotropio parvo.,Cap. CXCI. (CXCIV.) [De Heliotropio parvo.] He-,4.191,De Heliotropio parvo,Cap. CXCI. (CXCIV.) [De Heliotropio parvo.],,4.191,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0718.jp2/full/1200,/0/default.jpg",,,,
4,grc,743,685,page_images/page-0719.png,,196,spr-ch-4.196,ρϟβ,,,Κεφ. ρϟβ΄.,4.192,Περὶ Σκορπιοειδοῦς,Κεφ. ρϟβ΄. (ρϟε΄.) [Περὶ Σκορπιοειδοῦς.],Κεφ. ρϟβ΄.,4.192,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0719.jp2/full/1200,/0/default.jpg",,,,
4,la,1658,685,page_images/page-0719.png,,,,CXCII,CXCV,De Scorpiotide.,Cap. CXCII. (CXCV.) [De Scorpiotide.] Scorpioi-,4.192,De Scorpiotide,Cap. CXCII. (CXCV.) [De Scorpiotide.],,4.192,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0719.jp2/full/1200,/0/default.jpg",,,,
5,grc,750,692,page_images/page-0726.png,,7,spr-ch-5.7,ζ,,Περὶ ποιότητος τῶν οἴνων ἐκ τῆς ἡλικίας[80,Κεφ. ζ΄. [Περὶ ποιότητος τῶν οἴνων ἐκ τῆς ἡλικίας[80],5.7,Περὶ ποιότητος τῶν οἴνων ἐκ τῆς ἡλικίας,Κεφ. ζ΄. [Περὶ ποιότητος τῶν οἴνων ἐκ τῆς ἡλικίας.],Κεφ. ζ΄. [Περὶ ποιότητος τῶν οἴνων ἐκ τῆς ἡλικίας80.],5.7,LABEL_HAS_NOTE_LEAK;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0726.jp2/full/1200,/0/default.jpg",,,,
5,grc,771,713,page_images/page-0747.png,,28,spr-ch-5.28,κη,,Περὶ οἴνων σκευαστῶν ἄλλων[31,Κεφ. κη΄. [Περὶ οἴνων σκευαστῶν ἄλλων[31],5.28,Περὶ οἴνων σκευαστῶν ἄλλων,Κεφ. κη΄. [Περὶ οἴνων σκευαστῶν ἄλλων.],Κεφ. κη΄. [Περὶ οἴνων σκευαστῶν ἄλλων31.],5.28,LABEL_HAS_NOTE_LEAK;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0747.jp2/full/1200,/0/default.jpg",,,,
5,grc,809,731,page_images/page-0765.png,,65,spr-ch-5.66,ξε,,Περὶ νεκταρίτου οἴνου.,Κεφ. ξε΄. [Περὶ νεκταρίτου οἴνου.],5.66,Περὶ νεκταρίτου οἴνου,Κεφ. ξε΄. [Περὶ νεκταρίτου οἴνου.],Κεφ. ξε΄. [Περὶ νεκταρίτου οἴνου.],5.66,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0765.jp2/full/1200,/0/default.jpg",66,Περὶ νεκταρίτου οἴνου,reviewed_canonical_override,Book 5 heading reconciliation: source/printed numbering conflicts resolved against Greek-Latin sequence.
5,grc,824,735,page_images/page-0769.png,,80,spr-ch-5.80,πα,,Περὶ μανδραγορίτου.,Κεπ. πα΄. [Περὶ μανδραγορίτου.] Μανδραγορίτης·,5.81,Περὶ μανδραγορίτου,Κεπ. πα΄. [Περὶ μανδραγορίτου.],,5.81,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0769.jp2/full/1200,/0/default.jpg",,,,
5,grc,825,736,page_images/page-0770.png,,82,spr-ch-5.81,πβ,,Περὶ ἐλλεβορίτου.,Κεφ. πβ΄. [Περὶ ἐλλεβορίτου.],5.82,Περὶ ἐλλεβορίτου,Κεφ. πβ΄. [Περὶ ἐλλεβορίτου.],Κεφ. πβ΄. [Περὶ ἐλλεβορίτου.],5.82,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0770.jp2/full/1200,/0/default.jpg",,,,
5,grc,826,738,page_images/page-0772.png,,83,spr-ch-5.82,πγ,,Περὶ σκαμμωνίτου.,Κεφ. πγ΄. [Περὶ σκαμμωνίτου.],5.83,Περὶ σκαμμωνίτου,Κεφ. πγ΄. [Περὶ σκαμμωνίτου.],Κεφ. πγ΄. [Περὶ σκαμμωνίτου.],5.83,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0772.jp2/full/1200,/0/default.jpg",,,,
